"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"96dca445-a975-49d0-90d2-3d2658a8a7f4","species","Animalia","Agriocnemis pygmaea","","NLC","corrected_redlistTW"
"43674f7c-e032-4234-ae5f-227d0602c484","species","Animalia","Agriocnemis femina","","NLC","corrected_redlistTW"
"a4ce0858-6ccf-43c4-b6f0-4797513c6b7a","species","Animalia","Ceriagrion melanurum","","NCR","corrected_redlistTW"
"66a8a938-8c1e-4eaf-a901-92f3c075582a","species","Animalia","Ceriagrion nipponicum","","NCR","corrected_redlistTW"
"5fbcfae6-ea81-4573-8180-3c898697364b","species","Animalia","Ceriagrion auranticum","","NLC","corrected_redlistTW"
"203ffe6d-ba24-4181-95bb-c04ecaf3a99b","species","Animalia","Ceriagrion fallax","","NLC","corrected_redlistTW"
"db43a9f2-b585-4ffb-b0e8-70af5c18f438","species","Animalia","Ischnura asiatica","","NE","corrected_redlistTW"
"3856ed5a-f901-4153-8ed7-9d710f3e93f9","species","Animalia","Ischnura senegalensis","","NLC","corrected_redlistTW"
"d759478a-de21-4d10-ae38-b373f98e02b2","species","Animalia","Mortonagrion selenion","","NE","corrected_redlistTW"
"7b64cfce-b461-4873-979e-8fb5b53e2bda","species","Animalia","Mortonagrion hirosei","","NCR","corrected_redlistTW"
"83d548df-90a3-432c-9af3-18736c129a8c","species","Animalia","Paracercion melanotum","","NLC","corrected_redlistTW"
"75bfc536-d267-42f0-8405-dca968ec0d57","species","Animalia","Paracercion sieboldii","","NE","corrected_redlistTW"
"dc713467-7362-4f82-9b73-5efb5b934fca","species","Animalia","Paracercion calamorum","","NLC","corrected_redlistTW"
"238e95cc-ccc2-426e-8fa7-bdc1fb84655d","species","Animalia","Pseudagrion microcephalum","","NLC","corrected_redlistTW"
"966dad42-1951-48b6-ba72-cb2e73eb17d0","species","Animalia","Pseudagrion rubriceps","","DD","corrected_redlistTW"
"2a39544a-f95f-429a-90e2-4d720640f6b8","species","Animalia","Pseudagrion pilidorsum","","NLC","corrected_redlistTW"
"ce57073f-bca3-42d8-aa4c-1d46d8ccfbe4","species","Animalia","Anaciaeschna martini","","NNT","corrected_redlistTW"
"5273c00f-48ed-426c-a719-818406312801","species","Animalia","Anaciaeschna jaspidea","","NLC","corrected_redlistTW"
"eb019832-1fd1-4a9f-9b1a-488f4c706d3a","species","Animalia","Anax guttatus","","NLC","corrected_redlistTW"
"3267483b-78e4-48b5-bfc8-4a3ece4112c1","species","Animalia","Anax panybeus","","NLC","corrected_redlistTW"
"6e5e7546-d08a-4540-acfb-d3b017ad75b9","species","Animalia","Anax nigrofasciatus","","NLC","corrected_redlistTW"
"b2e94a81-5bb1-43dd-8539-82a93165be24","species","Animalia","Anax parthenope","","NE","corrected_redlistTW"
"6780f963-aa39-4874-af70-22b2c9d6ff14","species","Animalia","Cephalaeschna risi","","NVU","corrected_redlistTW"
"ef947cfc-f409-4f05-8e3e-58bab01c4007","species","Animalia","Gynacantha bayadera","","NNT","corrected_redlistTW"
"bc2c1ca4-88e6-438c-8d9e-72a2f83013a9","species","Animalia","Gynacantha japonica","","NLC","corrected_redlistTW"
"1f77aabf-1eed-4b95-9782-58ea1ca4a142","species","Animalia","Gynacantha ryukyuensis","","NLC","corrected_redlistTW"
"16ae30e4-901b-44d0-993c-d457d11f0b36","species","Animalia","Gynacantha saltatrix","","NEN","corrected_redlistTW"
"ddcf3694-c89b-4eb1-af14-32609f502534","species","Animalia","Periaeschna magdalena","","NNT","corrected_redlistTW"
"15776791-e11b-470f-aaeb-dfb50eeb8eac","species","Animalia","Sarasaeschna tsaopiensis","","NEN","corrected_redlistTW"
"07f1f503-b29e-47f2-8764-7d3c9474d0bf","species","Animalia","Sarasaeschna lieni","","NNT","corrected_redlistTW"
"43f3993e-39d2-4952-8538-d1aac247c24b","species","Animalia","Sarasaeschna pyanan","","NNT","corrected_redlistTW"
"98d556d5-c027-4367-8b57-7741495f6ac0","species","Animalia","Sarasaeschna chiangchinlii","","NVU","corrected_redlistTW"
"d7183cdf-acca-44b7-940d-feed3af27e52","species","Animalia","Sarasaeschna kaoi","","NCR","corrected_redlistTW"
"039c2f28-2e7c-4707-966f-1f46c610a56c","species","Animalia","Aeshna petalura","","NLC","corrected_redlistTW"
"8cb4223c-dfaf-472f-a8b5-fa1c7144d735","species","Animalia","Anisogomphus maacki","","NVU","corrected_redlistTW"
"bbb756de-57db-4f5a-906a-5976a7ea8079","species","Animalia","Asiagomphus hainanensis","","NNT","corrected_redlistTW"
"4b50189e-6bba-4801-9d76-59ab4f676618","species","Animalia","Asiagomphus pacificus","","NVU","corrected_redlistTW"
"0311ee4f-e15e-4972-a57c-23617e555752","species","Animalia","Asiagomphus perlaetus","","NEN","corrected_redlistTW"
"0d66f442-d82a-4ac6-888c-ca5adaf4357f","species","Animalia","Asiagomphus septimus","","NNT","corrected_redlistTW"
"2abb2843-08a3-48c1-abd7-962a19409459","species","Animalia","Burmagomphus vermicularis","","NLC","corrected_redlistTW"
"44c64a9b-5835-41b5-8cff-849ff9f18ed1","species","Animalia","Fukienogomphus prometheus","","NNT","corrected_redlistTW"
"60d9b43d-2769-4b38-b6e2-b18d0d1eeae2","species","Animalia","Gomphidia confluens","","NNT","corrected_redlistTW"
"fc8eb5c7-4001-48fb-83ef-4d681b14d07d","species","Animalia","Heliogomphus retroflexus","","NLC","corrected_redlistTW"
"e5c6da69-37c8-431e-8d45-6affff161084","species","Animalia","Ictinogomphus rapax","","NLC","corrected_redlistTW"
"965d2fb5-b742-4621-9bdc-79dfa56bac25","species","Animalia","Lamelligomphus formosanus","","NLC","corrected_redlistTW"
"6d08d572-cff4-4679-b493-bf5ba78187b4","species","Animalia","Merogomphus pavici","","NNT","corrected_redlistTW"
"fc42ef70-7fa4-49cd-9353-51aab13a516b","species","Animalia","Sieboldius deflexus","","NNT","corrected_redlistTW"
"b2251962-5a7a-454f-bd29-c070b7e63e36","species","Animalia","Sinictinogomphus clavatus","","NLC","corrected_redlistTW"
"03a72898-804b-4b50-8e35-a266cf59734a","species","Animalia","Sinogomphus formosanus","","NLC","corrected_redlistTW"
"e74f8e31-e5c1-40a9-814b-79ce6f58b721","species","Animalia","Stylogomphus changi","","NLC","corrected_redlistTW"
"6d399929-516e-4f54-8139-68281ab38b3c","species","Animalia","Stylogomphus shirozui","","NLC","corrected_redlistTW"
"a7deaf8a-e8a7-4d7f-a459-1a9987f0775f","species","Animalia","Leptogomphus sauteri","","NLC","corrected_redlistTW"
"0defb28c-09ee-48fb-b092-aeefb9981c26","species","Animalia","Anotogaster klossi","","NLC","corrected_redlistTW"
"df8d1a1d-124c-4607-b9c2-533ae2d6460d","species","Animalia","Chlorogomphus brevistigma","","NNT","corrected_redlistTW"
"efef3ec8-67f9-40d7-9f87-2c5855cad9fa","species","Animalia","Chlorogomphus risi","","NLC","corrected_redlistTW"
"5a9082e4-fbc9-45d6-b29b-96d3f4383cf1","species","Animalia","Aristocypha baibarana","","NCR","corrected_redlistTW"
"a883838f-1444-44d4-a63a-3d8dc5802ba5","species","Animalia","Rhinocypha taiwana","","NEN","corrected_redlistTW"
"f6b69d9b-e2cb-45c7-bd99-6c7ff9d0967d","species","Animalia","Heliocypha perforata","","NLC","corrected_redlistTW"
"7e1f4500-494a-4bb6-aaee-8f0fe7e7225e","species","Animalia","Libellago lineata","","NEN","corrected_redlistTW"
"2bb9dd19-1602-4535-afdf-c6363fa5a983","species","Animalia","Bayadera brevicauda","","NLC","corrected_redlistTW"
"7dc20760-3086-4f93-9f08-3975b5a87470","species","Animalia","Euphaea formosa","","NLC","corrected_redlistTW"
"70471991-ebec-4b80-813f-6bca09c3fc24","species","Animalia","Brachythemis contaminata","","NLC","corrected_redlistTW"
"9ff1c239-4fe1-4972-813a-8b741feabfb5","species","Animalia","Deielia phaon","","NE","corrected_redlistTW"
"50b5be46-180c-4316-82b8-bf3e73c285ba","species","Animalia","Diplacodes trivialis","","NLC","corrected_redlistTW"
"ba53fd7b-2593-4cfa-9342-a878017fa64e","species","Animalia","Hydrobasileus croceus","","NLC","corrected_redlistTW"
"03c84c4d-f518-4674-ad57-d851397556db","species","Animalia","Lyriothemis flava","","NLC","corrected_redlistTW"
"9b609bf2-87b1-49ba-bcbd-468201482879","species","Animalia","Lyriothemis elegantissima","","NLC","corrected_redlistTW"
"5a1a17b8-a6bb-403c-9ea1-b8920b73038c","species","Animalia","Macrodiplax cora","","NLC","corrected_redlistTW"
"0a4cbe68-8a9b-4863-b8a0-d161819a4596","species","Animalia","Nannophya pygmaea","","NEN","corrected_redlistTW"
"03aef23e-a178-427b-8027-195914baf14e","species","Animalia","Nannophyopsis clara","","NEN","corrected_redlistTW"
"7d7b603a-e390-42bb-bbad-d518641cf100","species","Animalia","Neurothemis fulvia","","NE","corrected_redlistTW"
"184e130f-babe-4d9f-8698-ae23d46056dd","species","Animalia","Neurothemis taiwanensis","","NLC","corrected_redlistTW"
"0fee45b5-fb52-40e1-83dd-9bee2833e549","species","Animalia","Neurothemis tullia","","NCR","corrected_redlistTW"
"db9651db-196e-4343-a0ea-63ed4d067867","species","Animalia","Orthetrum glaucum","","NLC","corrected_redlistTW"
"0f5191c3-1eb1-4fc2-9381-c7a254395880","species","Animalia","Orthetrum luzonicum","","NLC","corrected_redlistTW"
"96637826-25da-4e32-813d-1591d8ae2d81","infraspecies","Animalia","Orthetrum melania continentale","","NLC","corrected_redlistTW"
"0151f2e2-4365-49f8-a697-d93cfbe28de5","infraspecies","Animalia","Orthetrum triangulare triangulare","","NLC","corrected_redlistTW"
"70de0277-836f-4c40-9e02-90a2b3999a02","species","Animalia","Orthetrum albistylum","","NCR","corrected_redlistTW"
"d78768be-9da1-4a87-858b-5906e03b19b5","species","Animalia","Orthetrum pruinosum","","NEN","corrected_redlistTW"
"7682e6c1-93a1-49ec-acfe-c6ce68fd6a70","species","Animalia","Orthetrum sabina","","NLC","corrected_redlistTW"
"a1b6a2c8-d224-4009-b22f-8e7f426300b6","species","Animalia","Pantala flavescens","","NLC","corrected_redlistTW"
"cfca8a7e-51b2-41a4-b071-6a59374ffa15","species","Animalia","Pseudothemis zonata","","NLC","corrected_redlistTW"
"62ad55f6-44cc-4ef6-af9e-4ee0baf473b2","species","Animalia","Rhyothemis severini","","NEN","corrected_redlistTW"
"798e156b-041d-4b68-ad01-bc27c22cf760","species","Animalia","Rhyothemis triangularis","","NNT","corrected_redlistTW"
"b1a7ac56-949d-4d38-b4da-653e6fb90cc3","species","Animalia","Rhyothemis regia","","NLC","corrected_redlistTW"
"a06f4017-6cbb-4319-aa58-f60940a07863","species","Animalia","Rhyothemis variegata","","NLC","corrected_redlistTW"
"80a9804b-3eda-4eb5-b0c5-913e14f357d0","species","Animalia","Sympetrum darwinianum","","NE","corrected_redlistTW"
"c38ade02-8d7e-439c-b7f9-553ba8ffdfe6","species","Animalia","Sympetrum kunckeli","","NE","corrected_redlistTW"
"697286a5-86c9-46c1-8fc6-b97409140ff5","species","Animalia","Sympetrum cordulegaster","","NE","corrected_redlistTW"
"f44d893e-20d5-4f49-b0fc-eea82e0b3865","species","Animalia","Sympetrum depressiusculum","","NE","corrected_redlistTW"
"daee45f2-702a-4bc3-940f-76b10a8d409a","species","Animalia","Sympetrum fonscolombii","","NE","corrected_redlistTW"
"cfccfc6c-89bd-498e-8ed1-22996fbf6a53","species","Animalia","Sympetrum nantouensis","","NEN","corrected_redlistTW"
"dc638eb5-5456-451e-b504-918ae78f9d16","species","Animalia","Sympetrum baccha","","RE","corrected_redlistTW"
"d4fc848c-b4e7-4994-be79-e93fb53b86c6","species","Animalia","Sympetrum eroticum","","NNT","corrected_redlistTW"
"118c4f95-1d01-4d8b-8701-d3e00dd60049","species","Animalia","Tholymis tillarga","","NLC","corrected_redlistTW"
"125736d1-2fc2-40df-8678-25f9cb31637a","species","Animalia","Tramea virginia","","NLC","corrected_redlistTW"
"527f29d3-deb5-428f-8293-f198090bf201","species","Animalia","Tramea transmarina","","DD","corrected_redlistTW"
"a8add0af-57bd-44d3-98be-63448b769961","species","Animalia","Trithemis aurora","","NLC","corrected_redlistTW"
"c7350fe8-1801-490f-8e2f-010097d3f6ed","species","Animalia","Trithemis festiva","","NLC","corrected_redlistTW"
"5bf83fca-43b5-46d5-8a1b-63728733cd8c","species","Animalia","Trithemis pallidinervis","","NE","corrected_redlistTW"
"604aaed0-0d66-4a5e-b20f-bee2b545edf4","species","Animalia","Zygonyx takasago","","NLC","corrected_redlistTW"
"83bd5185-fc1d-430e-ba05-a3877e7d3084","species","Animalia","Zyxomma petiolatum","","NLC","corrected_redlistTW"
"f1214d64-5522-45ed-818d-6fb2c93bb30d","species","Animalia","Zyxomma obtusum","","NLC","corrected_redlistTW"
"1a8a377a-24a0-48ee-be28-25fa6a3fb348","species","Animalia","Acisoma panorpoides","","NLC","corrected_redlistTW"
"245efa49-df68-4266-9534-01f41200e0c4","species","Animalia","Agrionoptera insignis","","NEN","corrected_redlistTW"
"22dc0d55-61c0-46f8-9c82-5851307ebad4","species","Animalia","Brachydiplax chalybea","","NLC","corrected_redlistTW"
"79c187f8-23e4-40f1-9cc6-c936614b723e","species","Animalia","Cratilla lineata","","NLC","corrected_redlistTW"
"58ba26ce-0821-49c8-bdc8-a60338406436","species","Animalia","Crocothemis servilia","","NLC","corrected_redlistTW"
"756bd88c-cc90-41e8-b965-164c11a2f796","species","Animalia","Lathrecista asiatica","","DD","corrected_redlistTW"
"ef8b662f-5ec7-4a69-a43a-2470698a833c","species","Animalia","Onychothemis testacea","","NLC","corrected_redlistTW"
"a2976c52-9273-4014-9709-ee9f2295712f","species","Animalia","Potamarcha congener","","NLC","corrected_redlistTW"
"b07278eb-aae6-4cb2-873e-24a92f3e17ca","species","Animalia","Urothemis signata","","DD","corrected_redlistTW"
"bd7f518d-163d-49a7-b4c5-ae7ce6c6cc2d","species","Animalia","Coeliccia cyanomelas","","NLC","corrected_redlistTW"
"f7ef222c-adda-45f3-a04a-85789e29b7ec","species","Animalia","Coeliccia flavicauda","","NLC","corrected_redlistTW"
"1e67c223-1876-43fc-adc5-f5773cdc847a","species","Animalia","Copera marginipes","","NLC","corrected_redlistTW"
"2b534b7d-9bc5-4a7c-b20a-d41763c058bd","species","Animalia","Onychargia atrocyana","","NEN","corrected_redlistTW"
"9fc539ea-c6ad-4f6a-ac67-3f09624b7e7e","species","Animalia","Prodasineura croconota","","NLC","corrected_redlistTW"
"d1ef61a2-f66f-42aa-8cbe-daa70cd55e49","species","Animalia","Prodasineura autumnalis","","DD","corrected_redlistTW"
"c62ca225-db31-461b-a36d-599fcc19529b","species","Animalia","Epophthalmia elegans","","NLC","corrected_redlistTW"
"4c3c4fe6-60d9-48d7-bfa9-e2e039bd0f4f","species","Animalia","Macromia clio","","NLC","corrected_redlistTW"
"2876ffb9-bca4-4b40-be1a-09115b2e4155","species","Animalia","Macromia urania","","NLC","corrected_redlistTW"
"9292e860-0505-469c-b055-1fc1ce525b6f","species","Animalia","Macromia daimoji","","NEN","corrected_redlistTW"
"bd7d5a45-f55a-4fbe-aaff-6762cbe5bbd1","species","Animalia","Macromidia ishidai","","NCR","corrected_redlistTW"
"059c6715-5b60-4df7-8a4c-7a6c848d7e4e","species","Animalia","Somatochlora taiwana","","NCR","corrected_redlistTW"
"abe37b35-c2be-4a6b-b303-f752e666b7f5","species","Animalia","Hemicordulia mindana","","NEN","corrected_redlistTW"
"13cdbc08-c641-4a25-a40a-600d83ca5539","species","Animalia","Indolestes cyaneus","","NLC","corrected_redlistTW"
"2560e757-2f3a-42fa-861a-4ea245a402b7","species","Animalia","Lestes concinnus","","NE","corrected_redlistTW"
"7ec6c0ca-959a-44f2-bf1f-3fb63dca6530","species","Animalia","Orolestes selysi","","NLC","corrected_redlistTW"
"9e6bcca4-6b08-4501-a10b-7d60700e4a2b","species","Animalia","Matrona cyanoptera","","NLC","corrected_redlistTW"
"290eed6d-3ae6-464d-9f66-80f898178bf0","species","Animalia","Mnais tenuis","","NNT","corrected_redlistTW"
"62dac292-35f3-4ba3-8797-d31462cce697","species","Animalia","Neurobasis chinensis","","NE","corrected_redlistTW"
"abac735a-24a7-441d-9c5d-3376224295df","species","Animalia","Psolodesmus mandarinus","","NLC","corrected_redlistTW"
"2cadf583-a820-44e7-8c2c-293710e69d35","species","Animalia","Sinolestes edita","","NEN","corrected_redlistTW"
"190f34b2-24a4-4a26-8d9c-7d905fdcbadc","species","Animalia","Rhipidolestes aculeatus","","NLC","corrected_redlistTW"
"7f91d3b5-a9ee-429a-b656-29be3c9b41cc","infraspecies","Animalia","Aeromachus inachus formosana","NT","NNT","corrected_redlistTW"
"e345a741-125f-428c-b242-b919045bff8f","infraspecies","Animalia","Celaenorrhinus maculosus taiwanus","NT","NNT","corrected_redlistTW"
"f27317ce-9c39-4067-8539-6ed31b0a70bf","infraspecies","Animalia","Celaenorrhinus pulomaya formosanus","NT","NNT","corrected_redlistTW"
"7e52115b-7413-485b-8297-db0b98e046b0","infraspecies","Animalia","Hasora anura taiwana","NT","NNT","corrected_redlistTW"
"e8097c0c-3ed5-4fe3-8b38-3f967d6b3cfe","infraspecies","Animalia","Hasora taminatus vairacana","LC","NLC","corrected_redlistTW"
"c7877c0f-9a5e-4109-bdc0-0bd0ccda4268","infraspecies","Animalia","Notocrypta feisthamelii alinkara","NT","NNT","corrected_redlistTW"
"95c2f9df-cfb9-4b5a-8fe7-7255759f0f0e","infraspecies","Animalia","Notocrypta feisthamelii arisana","NT","NNT","corrected_redlistTW"
"fe58bcf1-63c3-496c-a148-48e41e2712a0","infraspecies","Animalia","Ochlodes bouddha yuchingkinus","NT","NNT","corrected_redlistTW"
"cccd281a-0f4c-4397-b52c-88d217e907bc","infraspecies","Animalia","Pelopidas mathias oberthueri","NT","NNT","corrected_redlistTW"
"5968a628-ac88-4985-89c5-28fe70aa93af","infraspecies","Animalia","Zenonoida eltola tappana","NT","NNT","corrected_redlistTW"
"78a9d9a3-a762-43b6-97f5-0c13e5a54980","infraspecies","Animalia","Polytremis lubricans kuyaniana","LC","NLC","corrected_redlistTW"
"0be32ce8-6f81-4890-80a3-ba946061d101","infraspecies","Animalia","Zinaida zina asahinai","NT","NNT","corrected_redlistTW"
"b10deec4-ce6f-4671-bab0-40d2fe035ce3","infraspecies","Animalia","Potanthus confucius angustatus","LC","NLC","corrected_redlistTW"
"3f9a8739-9ce4-4972-975d-3b75815eb0ee","infraspecies","Animalia","Tagiades trebellius martinus","NT","NNT","corrected_redlistTW"
"f8133d28-3228-4b6d-842f-bff3b6d1f70f","infraspecies","Animalia","Abraximorpha davidii ermasis","NT","NNT","corrected_redlistTW"
"00525e32-3b86-4b8e-9648-ed628a116bc2","infraspecies","Animalia","Ampittia dioscorides etura","NT","NNT","corrected_redlistTW"
"95be6ae2-b729-40a1-a840-959b69f47430","infraspecies","Animalia","Ampittia virgata myakei","LC","NLC","corrected_redlistTW"
"ce99d91c-9f51-4240-acdb-55a755f390ba","infraspecies","Animalia","Burara jaina formosana","LC","NLC","corrected_redlistTW"
"c2a468e5-50ec-484d-8de9-e344da289b00","infraspecies","Animalia","Caltoris bromus yanuca","NT","NNT","corrected_redlistTW"
"0ff5bdfe-fd5b-4641-ad32-cbc12f7d3d24","infraspecies","Animalia","Choaspes benjaminii formosana","NT","NNT","corrected_redlistTW"
"17d8f10d-0f4a-46e4-aa28-4f980c89f3fe","infraspecies","Animalia","Choaspes xanthopogon chrysopterus","NT","NNT","corrected_redlistTW"
"7921b123-2ac3-4594-bc33-93f9803372aa","infraspecies","Animalia","Isoteinon lamprospilus formosanus","LC","NLC","corrected_redlistTW"
"d69a67e5-0b23-499e-a7ec-549ec116e057","infraspecies","Animalia","Lobocla bifasciata kodairai","NT","NNT","corrected_redlistTW"
"1e1afc18-50e7-4759-8020-d40871440b38","infraspecies","Animalia","Onryza maga takeuchii","NT","NNT","corrected_redlistTW"
"060159fa-66d1-4fc9-bf87-ff1b8925a539","infraspecies","Animalia","Telicota bambusae horisha","LC","NLC","corrected_redlistTW"
"b22b333e-efd0-4afe-8d41-132073f02be7","infraspecies","Animalia","Telicota colon hayashikeii","NT","NNT","corrected_redlistTW"
"459464df-f1e3-4eac-8634-4fde797c6f3b","infraspecies","Animalia","Telicota ohara formosana","LC","NLC","corrected_redlistTW"
"0a739688-f1cd-4485-83c1-a36f3f0225f4","infraspecies","Animalia","Antigius attilia obsoleta","VU","NVU","corrected_redlistTW"
"a1bb892b-4a4e-465f-a3a7-40a15172c511","infraspecies","Animalia","Arhopala bazalus turbata","LC","NLC","corrected_redlistTW"
"22833f18-40f5-40b6-be4d-e9dac91a65e8","infraspecies","Animalia","Arhopala birmana asakurae","LC","NLC","corrected_redlistTW"
"c7b50ece-5d8d-4c6e-b158-c601012a2513","infraspecies","Animalia","Arhopala ganesa formosana","NT","NNT","corrected_redlistTW"
"2344b18c-f7a3-4ec2-ab6b-927fa1ad4dc2","infraspecies","Animalia","Arhopala paramuta horishana","NT","NNT","corrected_redlistTW"
"9f725f60-dbbf-4efb-9e16-04c73031fd9c","infraspecies","Animalia","Chrysozephyrus disparatus pseudotaiwanus","NT","NNT","corrected_redlistTW"
"5cc1f831-86d8-41a6-8ecc-496be801e924","infraspecies","Animalia","Chrysozephyrus kabrua niitakanus","NT","NNT","corrected_redlistTW"
"4b64637c-db15-4ad2-85c4-f400fdfe45f5","infraspecies","Animalia","Curetis acuta formosana","LC","NLC","corrected_redlistTW"
"eaaf1e6a-69af-4193-b265-9224eb0a5a8a","infraspecies","Animalia","Deudorix epijarbas menesicles","LC","NLC","corrected_redlistTW"
"b61ec584-164f-47b8-8b67-c948c3a373ca","infraspecies","Animalia","Euaspa milionia formosana","NT","NNT","corrected_redlistTW"
"fc1ee0f4-ca0c-4a55-8a18-2286abd49270","infraspecies","Animalia","Horaga albimacula triumphalis","LC","NLC","corrected_redlistTW"
