"taxonUUID","taxonRank","kingdom","class","simplifiedScientificName","categoryRedlistTW","new_redlistTW","source_process"
"c60155c6-742e-4160-aa8b-c8fef57a37a5","species","Animalia","Insecta","Tricentrus kotoinsulanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ec8aaf8a-f222-4c2f-b89f-713630975d0e","species","Animalia","Insecta","Tricentrus kotonis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0589d3f9-f99a-4cc2-be7d-647807a55fd4","species","Animalia","Insecta","Tricentrus kuyanianus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"007957fd-5973-47cb-91f0-bc4e7d206c5b","species","Animalia","Insecta","Tricentrus marginatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1509ce5c-748b-4203-aaa4-42b44aba7acc","species","Animalia","Insecta","Tricentrus matsumurai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"509a154d-79ac-4f81-b7bd-2b0fe961c9a7","species","Animalia","Insecta","Tricentrus minuticornis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"468d0b64-80a1-45d3-9d3b-3e94be8694eb","species","Animalia","Insecta","Tricentrus mushaensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"096e0df4-3921-4586-956b-9a5482f9d68c","species","Animalia","Insecta","Tricentrus naifunpoensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c297e87b-234c-48ec-aac5-b374ff26c114","species","Animalia","Insecta","Tricentrus niger","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3640eb65-b02a-4c4c-aada-8df4b8780814","species","Animalia","Insecta","Tricentrus nigrifrons","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4c6b459a-5738-46a6-93cc-9f1fd9d1c3bb","species","Animalia","Insecta","Tricentrus okamotoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"677c09d5-927a-4180-9195-cf937db4f67f","species","Animalia","Insecta","Tricentrus pallipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8e7dce9f-b45d-4713-93a5-f91df596e9c3","species","Animalia","Insecta","Tricentrus shinchikunus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3cd30fca-4e1f-4895-85e0-055fcf75c10c","species","Animalia","Insecta","Tricentrus taipinensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"61c4c183-143b-43c2-8fc4-58620903aed1","species","Animalia","Insecta","Tricentrus taiwanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cf36eebb-fe6e-404e-9a52-84e6f86556fb","species","Animalia","Insecta","Tricentrus takaoensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ef0785bd-2552-4457-887a-056ad6dca53d","species","Animalia","Insecta","Tricentrus xiphistes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"731fafc8-047b-4721-9d4c-a4dbc91856b3","species","Animalia","Insecta","Tripartita formosana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"44b114a1-bf93-477d-8e4e-8a51df767ce8","species","Animalia","Insecta","Trypanophora semihyalina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2da1f5cb-9410-425b-b123-47814a2d6812","species","Animalia","Insecta","Tsunozemia paradoxa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c73cf07e-7510-43f0-a86a-60676139b49f","species","Animalia","Malacostraca","Utinomiella dimorpha","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0409d791-cd16-4865-9f77-eb69f5d231b2","species","Animalia","Malacostraca","Viaderiana sentus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"73c3501d-a938-4082-a0b0-8427cdf89015","species","Animalia","Malacostraca","Willemoesia forceps","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5fc7c0f0-699f-4d6c-aafb-6476d8d874a9","species","Animalia","Malacostraca","Willemoesia leptodactyla","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"935e7c77-a5f7-4c20-8367-c8cf01515654","species","Animalia","Malacostraca","Xenophthalmodes dolicophallus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5baa6548-b6e6-4d7c-be1c-6011f52c401f","species","Animalia","Bivalvia","Xenostrobus securis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"13bc977c-3808-4cac-aba6-7626f11834c7","species","Animalia","Malacostraca","Xiphonectes pseudohastatoides","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fdee2bad-daa0-4a7c-b635-4b582c41c90e","species","Animalia","Malacostraca","Zehntneriana serrata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fa33f762-0182-4c4e-b885-b38f0753f907","species","Animalia","Insecta","Zemeros flegyas","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b03f1e97-8926-489b-abd1-a9beb2c8bcdc","species","Animalia","Insecta","Zethus taiwanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"12f55031-e66e-40df-8171-03a4064270ac","infraspecies","Animalia","Aves","Hypsipetes amaurotis harterti","國家暫無危機（NLC，Nationally Least Concern）",NA,"redlistTW_change_infrasp_output"
"32fe4ba9-89e8-4005-8f56-2610eccc1113","infraspecies","Animalia","Aves","Zosterops japonicus japonicus","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"67f4b13c-b4da-4b62-9f05-bcd433c5cdd5","infraspecies","Animalia","Aves","Hirundo tahitica namiyei","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"0ec707fe-c1d1-479d-9f3a-dbb657fbfb21","infraspecies","Animalia","Aves","Hirundo tahitica javanica","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"40599ff4-51f0-4de9-8dcf-bc1d952904ca","infraspecies","Animalia","Aves","Pernis ptilorhynchus orientalis","國家接近受脅（NNT，Nationally Near-threatened）","暫無危機（LC, Least Concern）","redlistTW_change_infrasp_output"
"d0abbcfa-96bf-4fbd-b886-d153129c608d","infraspecies","Animalia","Aves","Calidris alpina sakhalina","國家易危（NVU，Nationally Vulnerable）","暫無危機（LC, Least Concern）","redlistTW_change_infrasp_output"
"31489785-e1f8-416c-b065-c4fe655db2e6","infraspecies","Animalia","Aves","Calidris alpina actites","國家易危（NVU，Nationally Vulnerable）","暫無危機（LC, Least Concern）","redlistTW_change_infrasp_output"
"1ea9b5d3-e569-4790-8637-a7a0c99521a5","infraspecies","Animalia","Aves","Calidris alpina arcticola","國家易危（NVU，Nationally Vulnerable）","暫無危機（LC, Least Concern）","redlistTW_change_infrasp_output"
"a71fad2a-1d85-42b3-8928-4d34884c0f01","infraspecies","Animalia","Aves","Arenaria interpres interpres","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"a287c39c-b311-4920-a675-1a3df2d2d050","infraspecies","Animalia","Aves","Anas crecca crecca","國家易危（NVU，Nationally Vulnerable）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"80f016bc-a3d2-4afd-865e-d5d8ce4c2968","infraspecies","Animalia","Aves","Ptilinopus leclancheri longialis","資料缺乏（DD, Data Deficient）",NA,"redlistTW_change_infrasp_output"
"4803633b-b356-4c03-b51c-ace12ce134a5","infraspecies","Animalia","Aves","Falco peregrinus calidus","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"aec32b68-fdd9-4690-b46c-27ad42ac9740","infraspecies","Animalia","Aves","Falco peregrinus peregrinator","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"c9905aae-419e-4df0-8439-524a879f0682","infraspecies","Animalia","Aves","Falco peregrinus japonensis","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"523d5290-4e64-477b-bc07-d49f20739f87","infraspecies","Animalia","Aves","Falco peregrinus ernesti","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"09cc20c4-5f37-4d4e-a770-472d2feab64f","infraspecies","Animalia","Aves","Falco tinnunculus tinnunculus","國家暫無危機（NLC，Nationally Least Concern）","易危（VU, Vulnerable）","redlistTW_change_infrasp_output"
"7568befd-24c8-4d55-bd00-086775d70e9a","infraspecies","Animalia","Aves","Falco tinnunculus interstinctus","國家暫無危機（NLC，Nationally Least Concern）","易危（VU, Vulnerable）","redlistTW_change_infrasp_output"
"95977a32-ea9f-4ef3-aeb8-89c248bce464","infraspecies","Animalia","Aves","Otus sunia japonicus","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"291b013a-a0fa-4e88-9478-940173828f24","infraspecies","Animalia","Aves","Otus sunia stictonotus","國家暫無危機（NLC，Nationally Least Concern）","接近受脅（NT, Near Threatened）","redlistTW_change_infrasp_output"
"a441e589-9fd5-4151-8830-36e3ca61b62d","infraspecies","Animalia","Reptilia","Trachemys scripta scripta","不適用",NA,"redlistTW_change_infrasp_output"
"a238ef99-b569-4984-b21b-9c9140406207","infraspecies","Animalia","Mammalia","Neofelis nebulosa brachyura","區域滅絕（RE, Regionally Extinct）","","redlistTW_change_infrasp_output"
"fabc7ac0-0dfe-473d-b22e-320f97ceaeab","infraspecies","Plantae","Spermatopsida","Ischaemum aristatum glaucum","資料缺乏（DD, Data Deficient）",NA,"redlistTW_change_infrasp_output"
"d597de56-97f8-40be-99ad-865272381e3a","infraspecies","Plantae","Spermatopsida","Galium spurium echinospermum","國家暫無危機（NLC，Nationally Least Concern）","","redlistTW_change_infrasp_output"
"4a1f1614-0ad5-4c87-890c-f7696795d17c","infraspecies","Animalia","Insecta","Habroloma griseonigrum chionochaetum","未評估（NE, Not Evaluated）",NA,"redlistTW_change_infrasp_output"
"7a754b0d-4156-48a3-b21d-6874244d76ae","infraspecies","Animalia","Insecta","Elephantomyia major major","未評估（NE, Not Evaluated）",NA,"redlistTW_change_infrasp_output"
"603f2f01-4e9c-49eb-9b0f-789111addc70","infraspecies","Animalia","Insecta","Lebeda nobilis nobilis","未評估（NE, Not Evaluated）","","redlistTW_change_infrasp_output"
"86ffe68d-5938-4317-a0ad-faa949171d7c","infraspecies","Animalia","Insecta","Hyposidra talaca talaca","未評估（NE, Not Evaluated）","","redlistTW_change_infrasp_output"
"233a25cd-bac6-4bb2-94bb-a4b4c173c218","species","Animalia","Aves","Acridotheres javanicus","不適用",NA,"redlistTW_change_output"
"5dbb2b00-a638-4838-bb08-6e884152302b","species","Animalia","Aves","Acrocephalus sorghophilus","不適用",NA,"redlistTW_change_output"
"b6dc0713-111d-4b39-b283-f330282f5341","species","Animalia","Aves","Acrocephalus tangorum","不適用",NA,"redlistTW_change_output"
"387954d8-7500-4162-b38f-e02683ae1186","species","Animalia","Aves","Cyornis brunneatus","不適用",NA,"redlistTW_change_output"
"c04eb7ce-0b9b-4dfd-9e7d-74c5df6d7067","species","Animalia","Aves","Emberiza rustica","不適用",NA,"redlistTW_change_output"
"6522d339-ae75-4202-8bfa-a09b94dcd662","species","Animalia","Aves","Helopsaltes pleskei","不適用",NA,"redlistTW_change_output"
"08dd93ce-8d46-44a9-92ba-8f4a5aec3cf1","species","Animalia","Aves","Aquila heliaca","不適用",NA,"redlistTW_change_output"
"3fae360a-23ea-45ef-827a-4c7af654fe69","species","Animalia","Aves","Clanga clanga","不適用",NA,"redlistTW_change_output"
"283a16c1-47fd-4221-a221-d52e575766ee","species","Animalia","Aves","Ichthyaetus relictus","不適用",NA,"redlistTW_change_output"
"e566274e-4dce-485b-a51c-9c53a4488794","species","Animalia","Aves","Rissa tridactyla","不適用",NA,"redlistTW_change_output"
"aef79acf-2172-4f1b-bcf0-f89039067f8e","species","Animalia","Aves","Synthliboramphus wumizusume","不適用",NA,"redlistTW_change_output"
"e486a442-46fe-47b3-a92a-d80d7c72b5e4","species","Animalia","Aves","Anas luzonica","不適用",NA,"redlistTW_change_output"
"9e4f5b40-ceae-4fc5-bec4-b1b65ef1f7ca","species","Animalia","Aves","Anser cygnoides","不適用",NA,"redlistTW_change_output"
"925fa76b-afac-482a-aaa2-af890f137cf8","species","Animalia","Aves","Anser erythropus","不適用",NA,"redlistTW_change_output"
"f76d0089-0522-41ca-a311-ea1e1e0bcb37","species","Animalia","Aves","Aythya ferina","不適用",NA,"redlistTW_change_output"
"9aee7654-fbf5-4529-acbd-9f08478581cf","species","Animalia","Aves","Clangula hyemalis","不適用",NA,"redlistTW_change_output"
"629ea7b1-f65a-4df0-95be-0494829346d8","species","Animalia","Aves","Mergus squamatus","不適用",NA,"redlistTW_change_output"
"a9182b3e-5cb1-4c28-932d-26b9a7eb62db","species","Animalia","Aves","Antigone vipio","不適用",NA,"redlistTW_change_output"
"bc2b5442-7a76-49bb-99a5-65631f2175fc","species","Animalia","Aves","Grus japonensis","不適用",NA,"redlistTW_change_output"
"943a9b58-5627-41a3-8794-ee25b5165d7c","species","Animalia","Aves","Grus monacha","不適用",NA,"redlistTW_change_output"
"251368bf-574e-4e61-8fff-b77abe6f4370","species","Animalia","Aves","Leucogeranus leucogeranus","不適用",NA,"redlistTW_change_output"
"5e24ac51-e693-49ce-9793-5a81a87d293f","species","Animalia","Aves","Hydrobates leucorhous","不適用",NA,"redlistTW_change_output"
"4748e6b0-2087-4910-89ee-5a3f657b5369","species","Animalia","Aves","Phoebastria albatrus","不適用",NA,"redlistTW_change_output"
"6dffa02d-95b8-4d06-b509-dda361173a01","species","Animalia","Aves","Gorsachius goisagi","不適用",NA,"redlistTW_change_output"
"0c97ee83-eb22-4e9f-bba9-6e23a7891727","species","Animalia","Aves","Nipponia nippon","不適用",NA,"redlistTW_change_output"
"ff35c17d-4ad0-4f7e-918d-16cb3a8f9edc","species","Animalia","Aves","Ptilinopus leclancheri","不適用",NA,"redlistTW_change_output"
"8a30e23d-3d8c-4a7c-9c27-ddef4b1b7014","species","Animalia","Aves","Halcyon pileata","不適用",NA,"redlistTW_change_output"
"30fddbfa-1efd-44a8-ab73-e83ce7113bb4","species","Animalia","Aves","Podiceps auritus","不適用",NA,"redlistTW_change_output"
"47ab4272-64bb-4b8e-b010-037fb787f256","species","Animalia","Reptilia","Eutropis multifasciata","不適用",NA,"redlistTW_change_output"
"b2975c1c-8643-4206-a6de-2f2ec65f30d9","species","Animalia","Reptilia","Gekko monarchus","不適用",NA,"redlistTW_change_output"
"381bf2ce-6ad3-4a01-a6ae-e03d1eb7d60d","species","Animalia","Reptilia","Hemidactylus frenatus","不適用",NA,"redlistTW_change_output"
"04c6dcad-8ff2-4911-a95e-b13996177c41","species","Animalia","Reptilia","Hemidactylus brookii","不適用",NA,"redlistTW_change_output"
"02090f7f-f362-4a04-9b5a-a797c4e32246","species","Animalia","Reptilia","Anolis sagrei","不適用",NA,"redlistTW_change_output"
"27cc5120-bb2d-4a43-b353-154b05987c0f","species","Animalia","Reptilia","Iguana iguana","不適用",NA,"redlistTW_change_output"
"9fdabd61-783c-4a57-9a19-4e9dab98cf9f","species","Animalia","Reptilia","Trachemys scripta","不適用",NA,"redlistTW_change_output"
"aae297ff-949c-4aac-9bc5-bc33916744e0","species","Animalia","Mammalia","Rattus exulans","不適用",NA,"redlistTW_change_output"
"4c497a4b-02bc-4d4b-b502-51763dd0ab4b","species","Animalia","Mammalia","Pipistrellus montanus","不適用",NA,"redlistTW_change_output"
"3c13c2ea-37be-44de-8e41-9dda16da11be","species","Animalia","Mammalia","Pipistrellus taiwanensis","不適用",NA,"redlistTW_change_output"
"5f7d20a1-1d0b-4122-b905-517463797c98","species","Animalia","Mammalia","Cynopterus sphinx","不適用",NA,"redlistTW_change_output"
"14d0933d-08f2-403c-83d6-96c8479ec3f7","species","Animalia","Mammalia","Rousettus leschenaultii","不適用",NA,"redlistTW_change_output"
"0bdcea29-6d89-4ed7-b227-36b9bbe32c8b","species","Animalia","Mammalia","Cervus nippon","不適用",NA,"redlistTW_change_output"
"ff912a9f-c4d4-4b83-aed2-1da3c462b9b2","species","Animalia","Amphibia","Aquarana catesbeiana","不適用",NA,"redlistTW_change_output"
"1488d5cc-26fb-43ae-8d18-040edea6bb27","species","Animalia","Amphibia","Polypedates megacephalus","不適用",NA,"redlistTW_change_output"
"f4b2f0bb-b7ae-4fb9-b466-1d58a4a77ce2","species","Animalia","Amphibia","Rhinella marina","不適用",NA,"redlistTW_change_output"
"548afc00-41bb-4980-9cc1-8bbdd9e5860e","species","Animalia","Amphibia","Fejervarya cancrivora","不適用",NA,"redlistTW_change_output"
"94a953b6-d8ab-4f73-ae47-224bf942b8eb","species","Animalia","Amphibia","Kaloula pulchra","不適用",NA,"redlistTW_change_output"
"7ac39eaf-514a-4c28-9374-d8ee3184fe01","infraspecies","Animalia","Reptilia","Trachemys scripta elegans","不適用",NA,"redlistTW_change_output"
"7289401e-7e8f-4cb7-9928-7433333b2e46","infraspecies","Animalia","Mammalia","Cervus nippon taiouanus","不適用",NA,"redlistTW_change_output"
"12c920ac-e8d3-4ba1-bb70-18583a5d278b","species","Animalia","Reptilia","Gekko gecko","不適用",NA,"redlistTW_change_output"
"f3bb3294-f26a-4d6c-ab70-23f5b0667481","species","Animalia","Reptilia","Physignathus cocincinus","不適用",NA,"redlistTW_change_output"
"30ecc23f-0b29-440d-abe7-85e3ac4881c3","species","Animalia","Reptilia","Chamaeleo calyptratus","不適用",NA,"redlistTW_change_output"
"89d7be27-d836-4ef1-8cfa-2ea202ce995b","species","Animalia","Amphibia","Eleutherodactylus planirostris","不適用",NA,"redlistTW_change_output"
"e32c6d37-4d2e-49c2-83a2-38a3e5d7eb4d","species","Animalia","Reptilia","Lycodon capucinus","不適用",NA,"redlistTW_change_output"
"fa429082-a61c-43ae-956b-f1ab64285268","species","Animalia","Aves","Fregata andrewsi","不適用",NA,"redlistTW_change_output"
